Date,Open,High,Low,Close,Adj Close,Volume,Percent Change
2013-01-02,54.880001068115234,55.0,54.0099983215332,54.540000915527344,46.60140609741211,5358100,-0.6195337936781264
2013-01-03,53.439998626708984,53.52000045776367,51.849998474121094,51.9900016784668,44.42256164550781,14413200,-2.7133177123950896
2013-01-04,52.20000076293945,52.72999954223633,52.060001373291016,52.09000015258789,44.50800704956055,10458000,-0.21072913552457237
2013-01-07,51.880001068115234,52.33000183105469,51.54999923706055,52.09000015258789,44.50800704956055,7804500,0.4047784891078557
2013-01-08,52.0,52.2400016784668,51.36000061035156,51.400001525878906,43.91843795776367,8196200,-1.1538432194636417
2013-01-09,51.59000015258789,52.5,51.5,52.369998931884766,44.747257232666016,5154300,1.5119185442718945
2013-01-10,52.52000045776367,53.189998626708984,52.33000183105469,53.11000061035156,45.379547119140625,6506500,1.123381849667663
2013-01-11,53.400001525878906,53.400001525878906,52.33000183105469,52.81999969482422,45.13174819946289,10182500,-1.0861457200026574
2013-01-14,52.869998931884766,54.41999816894531,52.599998474121094,53.36000061035156,45.593170166015625,7119900,0.9268047822321542
2013-01-15,53.220001220703125,53.849998474121094,53.209999084472656,53.619998931884766,45.815311431884766,5802900,0.7515928260182704
2013-01-16,53.63999938964844,53.79999923706055,53.34000015258789,53.65999984741211,45.8494873046875,6474500,0.037286461579512264
2013-01-17,53.7599983215332,54.529998779296875,53.16999816894531,54.400001525878906,46.48177719116211,14438900,1.1904821881092846
2013-01-18,54.400001525878906,54.630001068115234,54.220001220703125,54.560001373291016,46.61848449707031,7023900,0.2941173583166078
2013-01-22,54.650001525878906,56.09000015258789,54.560001373291016,56.02000045776367,47.8659782409668,9330000,2.506859823665362
2013-01-23,56.11000061035156,56.25,55.45000076293945,55.90999984741211,47.771995544433594,6665700,-0.35644405767936416
2013-01-24,56.029998779296875,56.439998626708984,55.900001525878906,56.220001220703125,48.036869049072266,4221700,0.33910841610879355
2013-01-25,56.36000061035156,56.380001068115234,55.720001220703125,56.040000915527344,47.88307189941406,5604700,-0.5677780187345222
2013-01-28,56.41999816894531,56.529998779296875,55.79999923706055,55.810001373291016,47.686546325683594,5736900,-1.081171243266809
