Date,Open,High,Low,Close,Adj Close,Volume,Percent Change
2013-01-02,136850.0,139627.0,136850.0,139610.0,139610.0,83200,2.0168067226890756
2013-01-03,140000.0,141476.0,139278.0,140549.0,140549.0,100200,0.3921428571428571
2013-01-04,140879.0,141004.0,140047.0,140803.0,140803.0,34700,-0.05394700416669624
2013-01-07,140949.0,140949.0,139731.0,140190.0,140190.0,60400,-0.5384926462763128
2013-01-08,140195.0,141000.0,139584.0,141000.0,141000.0,61700,0.5742002211205821
2013-01-09,141188.0,141365.0,139819.0,140000.0,140000.0,39400,-0.8414312831118792
2013-01-10,140750.0,142000.0,140247.0,141768.0,141768.0,55400,0.7232682060390764
2013-01-11,142000.0,142050.0,141390.0,141525.0,141525.0,40200,-0.3345070422535211
2013-01-14,141745.0,143043.0,141320.0,143000.0,143000.0,37800,0.8853927828142085
2013-01-15,142544.0,143401.0,142131.0,143205.0,143205.0,41500,0.46371646649455606
2013-01-16,143000.0,143146.0,142500.0,142964.0,142964.0,49600,-0.025174825174825173
2013-01-17,143228.0,143607.0,142738.0,143484.0,143484.0,46400,0.17873600134052
2013-01-18,143700.0,143792.0,142670.0,143502.0,143502.0,85200,-0.13778705636743213
2013-01-22,143585.0,144805.0,143014.0,144805.0,144805.0,68500,0.8496709266288263
2013-01-23,144775.0,145690.0,144250.0,145568.0,145568.0,40700,0.5477465031946124
2013-01-24,145635.0,147250.0,145635.0,146227.0,146227.0,115800,0.40649569128300206
2013-01-25,146700.0,147312.0,145963.0,147290.0,147290.0,72000,0.4021813224267212
2013-01-28,147475.0,147475.0,146420.0,146720.0,146720.0,42400,-0.5119511781657908
2013-01-29,146640.0,146810.0,146000.0,146495.0,146495.0,57100,-0.09888161483906165
2013-01-30,146600.0,146600.0,145270.0,145505.0,145505.0,40800,-0.7469304229195088
2013-01-31,145250.0,146150.0,144555.0,145875.0,145875.0,58400,0.4302925989672977
2013-02-01,146759.0,148562.0,146106.0,147086.0,147086.0,47700,0.22281427374130375
2013-02-04,146943.0,146943.0,145010.0,145010.0,145010.0,27300,-1.3154760689519065
2013-02-05,145879.0,147323.0,145879.0,146825.0,146825.0,39200,0.6484826465769576
2013-02-06,146600.0,147090.0,146401.0,146735.0,146735.0,40600,0.09208731241473396
2013-02-07,146944.0,147350.0,146175.0,146260.0,146260.0,54900,-0.46548344947735193
2013-02-08,146320.0,146686.0,145521.0,146374.0,146374.0,26400,0.036905412793876435
2013-02-11,146220.0,146597.0,145835.0,145835.0,145835.0,17300,-0.2633018738886609
2013-02-12,146200.0,147362.0,146100.0,147125.0,147125.0,34900,0.6326949384404925
2013-02-13,147126.0,147767.0,147046.0,147750.0,147750.0,46500,0.42412625912483176
2013-02-14,147750.0,149804.0,147478.0,149240.0,149240.0,50000,1.0084602368866329
2013-02-15,149815.0,153090.0,149620.0,150141.0,150141.0,54600,0.2176017087741548
2013-02-19,150250.0,152498.0,150099.0,152498.0,152498.0,55100,1.496173044925125
2013-02-20,152695.0,153160.0,151000.0,151000.0,151000.0,106300,-1.1100559939749173
2013-02-21,151002.0,151369.0,150048.0,150500.0,150500.0,45100,-0.332445927868505
2013-02-22,151495.0,152362.0,150904.0,152009.0,152009.0,48100,0.33928512492161456
2013-02-25,152251.0,153010.0,148215.0,149900.0,149900.0,53900,-1.5441606294868342
2013-02-26,149524.0,149599.0,147950.0,148320.0,148320.0,40600,-0.8052219041759182
2013-02-27,148400.0,152099.0,148353.0,151916.0,151916.0,47900,2.3692722371967654
2013-02-28,152450.0,153739.0,152323.0,152600.0,152600.0,87800,0.09839291571006888
2013-03-01,152364.0,153500.0,150800.0,152750.0,152750.0,51200,0.2533406841511118
2013-03-04,152378.0,153000.0,150803.0,152955.0,152955.0,97400,0.3786635866069905
2013-03-05,153999.0,155230.0,153200.0,154425.0,154425.0,57100,0.2766251728907331
2013-03-06,155000.0,155369.0,154208.0,155095.0,155095.0,40700,0.06129032258064516
2013-03-07,155099.0,155417.0,154683.0,155210.0,155210.0,46000,0.07156719256732796
2013-03-08,156186.0,156186.0,154800.0,155411.0,155411.0,31900,-0.49620324484909023
2013-03-11,155950.0,156210.0,155200.0,155978.0,155978.0,58900,0.017954472587367744
2013-03-12,156200.0,156225.0,153413.0,154346.0,154346.0,54500,-1.1869398207426376
2013-03-13,154640.0,155590.0,154547.0,155431.0,155431.0,44100,0.5115106052767718
2013-03-14,155900.0,156455.0,155501.0,155990.0,155990.0,49600,0.057729313662604226
2013-03-15,155066.0,155631.0,153500.0,153500.0,153500.0,156800,-1.0098925618768784
2013-03-18,153300.0,154251.0,152883.0,153241.0,153241.0,70200,-0.03848662752772342
2013-03-19,153561.0,154040.0,152028.0,152571.0,152571.0,60000,-0.6446949420751363
2013-03-20,153200.0,153825.0,152840.0,153397.0,153397.0,65900,0.12859007832898173
2013-03-21,153080.0,153812.0,152682.0,153000.0,153000.0,40300,-0.052260256075254766
2013-03-22,153040.0,154009.0,152972.0,153741.0,153741.0,22000,0.4580501829587036
2013-03-25,154100.0,154803.0,152900.0,153784.0,153784.0,28600,-0.20506164828033743
2013-03-26,154120.0,155708.0,154066.0,155708.0,155708.0,52400,1.0303659486114716
2013-03-27,155300.0,155300.0,154050.0,154630.0,154630.0,22700,-0.43142305215711524
2013-03-28,155000.0,156634.0,154550.0,156280.0,156280.0,39900,0.8258064516129032
2013-04-01,155800.0,156684.0,154744.0,155253.0,155253.0,30500,-0.35109114249037227
2013-04-02,155999.0,158180.0,155742.0,157550.0,157550.0,61800,0.9942371425457854
2013-04-03,158100.0,158180.0,156080.0,156400.0,156400.0,48500,-1.0752688172043012
2013-04-04,156740.0,158330.0,156586.0,157557.0,157557.0,46600,0.5212453745055505
