Date,Open,High,Low,Close,Adj Close,Volume,Percent Change
2013-01-02,3.140000104904175,3.182499885559082,3.127500057220459,3.180000066757202,2.9367823600769043,47883600,1.2738840928875717
2013-01-03,3.180000066757202,3.2174999713897705,3.1449999809265137,3.182499885559082,2.9390904903411865,29888800,0.07861065249690599
2013-01-04,3.1875,3.297499895095825,3.177500009536743,3.2874999046325684,3.036060094833374,52496800,3.13725191004136
2013-01-07,3.2850000858306885,3.2950000762939453,3.1700000762939453,3.192500114440918,2.948326349258423,61073200,-2.8158285836506987
2013-01-08,3.200000047683716,3.2100000381469727,3.0999999046325684,3.122499942779541,2.8836796283721924,46642400,-2.421878242166665
2013-01-09,3.1475000381469727,3.1624999046325684,3.0325000286102295,3.052500009536743,2.81903338432312,69502000,-3.018269339439273
2013-01-10,3.0799999237060547,3.0950000286102295,3.0399999618530273,3.057499885559082,2.823651075363159,50636800,-0.7305207371531087
2013-01-11,3.069999933242798,3.072499990463257,3.0225000381469727,3.052500009536743,2.81903338432312,51317200,-0.570030100540418
2013-01-14,3.072499990463257,3.072499990463257,3.015000104904175,3.049999952316284,2.8167247772216797,30568400,-0.7323039289442018
2013-01-15,3.0350000858306885,3.0350000858306885,2.9774999618530273,2.994999885559082,2.7659313678741455,37588800,-1.3179637278546656
2013-01-16,2.990000009536743,3.047499895095825,2.990000009536743,3.0225000381469727,2.791327476501465,33737600,1.086957475136092
2013-01-17,3.0325000286102295,3.075000047683716,3.0250000953674316,3.0625,2.8282687664031982,58073600,0.9892818172047719
2013-01-18,3.0625,3.0625,3.005000114440918,3.0425000190734863,2.8097984790802,39708800,-0.6530606016820791
2013-01-22,3.0399999618530273,3.067500114440918,3.012500047683716,3.0274999141693115,2.795945644378662,30822400,-0.41118578422930097
2013-01-23,3.0374999046325684,3.0399999618530273,3.0,3.0325000286102295,2.800563335418701,42180800,-0.16460497709690228
2013-01-24,3.0225000381469727,3.059999942779541,3.007499933242798,3.047499895095825,2.8144161701202393,39698000,0.8271251160737583
2013-01-25,3.052500009536743,3.1050000190734863,3.0374999046325684,3.1024999618530273,2.8652100563049316,39392000,1.63800007076404
2013-01-28,3.117500066757202,3.172499895095825,3.109999895095825,3.1524999141693115,2.9113852977752686,42249200,1.1226895481197512
2013-01-29,3.140000104904175,3.1475000381469727,3.072499990463257,3.0850000381469727,2.8490471839904785,38887200,-1.7515944241944736
2013-01-30,3.0875000953674316,3.130000114440918,3.069999933242798,3.0799999237060547,2.844430446624756,28759200,-0.24292053213635242
2013-01-31,3.0799999237060547,3.115000009536743,3.0450000762939453,3.065000057220459,2.830577850341797,47054400,-0.4870086641933061
2013-02-01,3.0899999141693115,3.1024999618530273,3.065000057220459,3.0924999713897705,2.855973243713379,28881600,0.08090800290947832
2013-02-04,3.075000047683716,3.137500047683716,3.0374999046325684,3.0399999618530273,2.8074898719787598,51174400,-1.1382141557055505
2013-02-05,3.055000066757202,3.127500057220459,3.0450000762939453,3.109999895095825,2.872136116027832,36729600,1.800321673871642
